employee_id,first_name,middle_name,last_name,preferred_name,email,phone,mobile_phone,date_of_birth,age,gender,race,ethnicity,veteran_status,disability_status,marital_status,hire_date,original_hire_date,tenure_years,tenure_months,employment_status,employment_type,job_title,job_code,job_family,job_sub_family,job_function,job_level,salary,hourly_rate,pay_frequency,pay_type,pay_grade,currency,fte,standard_hours,overtime_eligible,department,division,business_unit,cost_center,location,city,state,country,country_code,zip_code,office,work_location_type,remote_status,manager_id,manager_name,manager_email,reports_count,span_of_control,org_level,dotted_line_manager_id,performance_rating,performance_score,last_review_date,next_review_date,promotion_eligible,flight_risk,regrettable_loss_risk,skill_level,benefits_status,pto_balance,sick_balance,leave_accrual_rate,insurance_plan,retirement_plan,401k_contribution_pct,work_authorization,visa_type,visa_expiration,i9_status,background_check_status,drug_test_status,employee_number,badge_id,start_date,termination_date,termination_reason,rehire_eligible,last_promotion_date,time_in_role_months,previous_title,education_level
E300109,John,,Brown,John,john.brown@financecorp.com,(331) 326-9493,(282) 368-8446,1985-04-26,30,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2022-07-18,2022-07-18,3,43,Active,Full-time,Investment Banker,FIN6139,Finance,Investment Banking,Investment,M1,133790,64.32,Biweekly,Salary,G10,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-396,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Needs Improvement,4,2025-07-05,2026-06-01,No,Low,Medium,Expert,Enrolled,195,78,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300109,BADGE3109,2022-07-18,,,Yes,2025-12-03,8,,PhD
E300110,Michael,B,Jones,Michael,michael.jones@financecorp.com,(814) 784-5699,(813) 986-6206,1993-06-13,38,Male,Black,Not Hispanic,Not a Veteran,No,Married,2020-07-10,2020-07-10,5,68,Active,Full-time,Audit Manager,FIN4907,Finance,Accounting,Audit,IC1,77221,37.13,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-632,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300019,Richard Thompson,richard.thompson@financecorp.com,0,6,3,,Needs Improvement,2,2026-01-07,2026-04-02,No,Medium,Low,Advanced,Enrolled,67,75,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300110,BADGE3110,2020-07-10,,,Yes,2022-05-21,35,Analyst,Master's
E300111,Robert,,Jones,Robert,robert.jones@financecorp.com,(640) 241-4228,(619) 237-9780,1984-12-21,30,Female,Black,Not Hispanic,Not a Veteran,No,Married,2016-09-10,2016-09-10,9,114,Active,Full-time,Audit Manager,FIN7110,Finance,Accounting,Audit,M2,73527,35.35,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-121,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300025,Richard Thompson,richard.thompson@financecorp.com,3,10,8,,Meets Expectations,4,2025-03-13,2026-04-09,No,High,Medium,Advanced,Enrolled,87,30,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300111,BADGE3111,2016-09-10,,,Yes,2020-08-08,23,Associate,Master's
E300112,Patricia,,Smith,Patricia,patricia.smith@financecorp.com,(372) 599-6946,(444) 991-9214,1977-10-30,50,Male,Asian,Not Hispanic,Not a Veteran,No,Divorced,2017-10-31,2017-10-31,8,100,Active,Full-time,Audit Manager,FIN1270,Finance,Accounting,Audit,E1,100816,48.47,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-424,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300013,Richard Thompson,richard.thompson@financecorp.com,0,9,5,,Meets Expectations,3,2025-12-14,2026-04-15,Yes,Low,Low,Expert,Enrolled,171,50,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300112,BADGE3112,2017-10-31,,,Yes,2021-08-17,58,,MBA
E300113,William,,Williams,William,william.williams@financecorp.com,(789) 823-8623,(469) 564-9754,1978-04-18,47,Female,White,Not Hispanic,Not a Veteran,No,Divorced,2025-07-21,2025-07-21,0,6,Active,Full-time,Credit Analyst,FIN7725,Finance,Investment Banking,Credit,M1,94047,45.21,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-389,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Needs Improvement,4,2025-03-30,2026-03-16,No,High,Low,Expert,Enrolled,109,79,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300113,BADGE3113,2025-07-21,,,Yes,,5,,Master's
E300114,Elizabeth,,Anderson,Elizabeth,elizabeth.anderson@financecorp.com,(276) 904-6917,(293) 980-4176,1977-10-23,28,Male,White,Hispanic,Not a Veteran,No,Married,2021-05-14,2021-05-14,4,57,Active,Full-time,Portfolio Manager,FIN7603,Finance,Accounting,Portfolio,IC5,157524,75.73,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-884,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300010,Richard Thompson,richard.thompson@financecorp.com,1,4,4,,Needs Improvement,3,2025-07-11,2026-04-22,Yes,High,Medium,Expert,Enrolled,192,80,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300114,BADGE3114,2021-05-14,,,Yes,2025-05-12,5,,Bachelor's
E300115,John,,Miller,John,john.miller@financecorp.com,(257) 962-9767,(573) 818-4568,1982-09-18,48,Female,Black,Not Hispanic,Not a Veteran,No,Married,2020-03-17,2020-03-17,5,71,Active,Full-time,VP Finance,FIN2162,Finance,Accounting,VP,IC5,180916,86.98,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-643,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300005,Richard Thompson,richard.thompson@financecorp.com,3,0,3,,Meets Expectations,5,2025-08-20,2026-07-07,Yes,High,Low,Intermediate,Enrolled,97,65,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300115,BADGE3115,2020-03-17,,,Yes,2023-01-04,3,Associate,Bachelor's
E300116,William,,Johnson,William,william.johnson@financecorp.com,(502) 365-6060,(604) 766-6212,2001-04-10,34,Female,Asian,Not Hispanic,Not a Veteran,No,Single,2016-04-29,2016-04-29,9,119,Active,Full-time,Credit Analyst,FIN2181,Finance,Investment Banking,Credit,IC2,78172,37.58,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-908,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Needs Improvement,2,2025-07-05,2026-04-06,Yes,Low,Medium,Intermediate,Enrolled,62,76,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300116,BADGE3116,2016-04-29,,,Yes,2018-08-30,57,Analyst,MBA
E300117,Mary,C,Thomas,Mary,mary.thomas@financecorp.com,(977) 416-9539,(965) 816-3490,1988-07-12,49,Male,Asian,Hispanic,Not a Veteran,No,Single,2020-01-11,2020-01-11,6,74,Active,Full-time,Tax Specialist,FIN1794,Finance,Accounting,Tax,IC1,100157,48.15,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-119,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300021,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,3,2025-10-06,2026-06-03,No,Low,Medium,Intermediate,Enrolled,61,55,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300117,BADGE3117,2020-01-11,,,Yes,2021-08-02,62,Associate,Bachelor's
E300118,Patricia,C,Thomas,Patricia,patricia.thomas@financecorp.com,(718) 363-2545,(280) 237-1650,1990-11-03,37,Male,Hispanic,Not Hispanic,Not a Veteran,No,Divorced,2024-05-04,2024-05-04,1,21,Active,Full-time,Tax Specialist,FIN5844,Finance,Accounting,Tax,IC2,104788,50.38,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-730,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300010,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-10-30,2026-07-17,No,Low,High,Advanced,Enrolled,123,62,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300118,BADGE3118,2024-05-04,,,Yes,,20,,MBA
E300119,Mary,J,Thomas,Mary,mary.thomas@financecorp.com,(691) 330-8803,(652) 299-4883,1983-05-10,42,Female,White,Not Hispanic,Not a Veteran,No,Divorced,2018-06-22,2018-06-22,7,93,Active,Full-time,Client Services Rep,FIN9897,Finance,Accounting,Client,IC1,95906,46.11,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-320,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,5,2025-08-01,2026-05-31,No,Low,High,Advanced,Enrolled,112,63,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300119,BADGE3119,2018-06-22,,,Yes,2021-03-08,69,Associate,MBA
E300120,Linda,,Smith,Linda,linda.smith@financecorp.com,(619) 722-7517,(854) 831-3243,1992-07-08,34,Male,Hispanic,Not Hispanic,Not a Veteran,No,Single,2020-03-19,2020-03-19,5,71,Active,Full-time,Quantitative Analyst,FIN9732,Finance,Investment Banking,Quantitative,E1,63454,30.51,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-670,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Meets Expectations,2,2025-09-25,2026-06-19,Yes,Low,Low,Intermediate,Enrolled,91,67,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300120,BADGE3120,2020-03-19,,,Yes,2021-06-02,43,Analyst,Bachelor's
E300121,Mary,,Brown,Mary,mary.brown@financecorp.com,(235) 512-8520,(910) 690-8953,1990-08-14,41,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2023-09-28,2023-09-28,2,28,Active,Full-time,Treasury Analyst,FIN4436,Finance,Investment Banking,Treasury,IC5,92471,44.46,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-699,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300025,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,5,2025-11-19,2026-04-17,Yes,Medium,High,Intermediate,Enrolled,132,77,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300121,BADGE3121,2023-09-28,,,Yes,,4,,Bachelor's
E300122,Linda,,Williams,Linda,linda.williams@financecorp.com,(814) 809-2441,(483) 826-8438,1979-08-01,40,Female,Hispanic,Not Hispanic,Not a Veteran,No,Divorced,2017-02-27,2017-02-27,8,109,Active,Full-time,Audit Manager,FIN5944,Finance,Accounting,Audit,IC1,60807,29.23,Biweekly,Salary,G9,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-656,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,0,4,3,,Needs Improvement,5,2025-06-23,2026-03-20,No,Low,Medium,Advanced,Enrolled,85,78,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300122,BADGE3122,2017-02-27,,,Yes,2019-12-12,68,Analyst,Master's
E300123,Jennifer,,Miller,Jennifer,jennifer.miller@financecorp.com,(302) 843-8444,(484) 304-2855,1997-04-24,27,Male,Black,Not Hispanic,Not a Veteran,No,Divorced,2016-08-28,2016-08-28,9,115,Active,Full-time,Treasury Analyst,FIN4437,Finance,Investment Banking,Treasury,M2,61166,29.41,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-644,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300008,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Needs Improvement,3,2025-08-12,2026-06-19,Yes,Low,Low,Expert,Enrolled,81,60,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300123,BADGE3123,2016-08-28,,,Yes,2017-09-23,5,Analyst,Master's
E300124,John,J,Wilson,John,john.wilson@financecorp.com,(768) 230-7776,(330) 764-8592,1990-01-29,30,Male,Black,Not Hispanic,Not a Veteran,No,Married,2020-01-04,2020-01-04,6,74,Active,Full-time,Accountant,FIN6323,Finance,Accounting,Accountant,M2,60647,29.16,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-471,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300018,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Exceeds Expectations,4,2025-10-13,2026-06-30,No,Low,Low,Advanced,Enrolled,86,67,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300124,BADGE3124,2020-01-04,,,Yes,2023-03-16,73,,Master's
E300125,Linda,R,Johnson,Linda,linda.johnson@financecorp.com,(998) 863-5467,(339) 494-9017,1984-10-15,47,Male,Black,Not Hispanic,Not a Veteran,No,Single,2017-11-29,2017-11-29,8,99,Active,Full-time,Operations Associate,FIN1076,Finance,Accounting,Operations,IC5,87313,41.98,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-413,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300000,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Exceeds Expectations,2,2025-03-17,2026-04-13,Yes,Low,Low,Intermediate,Enrolled,98,41,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300125,BADGE3125,2017-11-29,,,Yes,2020-08-10,77,,PhD
E300126,Mary,R,Williams,Mary,mary.williams@financecorp.com,(775) 451-9770,(262) 916-5043,1992-01-07,41,Male,Asian,Not Hispanic,Not a Veteran,No,Divorced,2016-02-28,2016-02-28,9,121,Active,Full-time,Wealth Advisor,FIN2617,Finance,Accounting,Wealth,IC5,90479,43.5,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-802,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Exceeds Expectations,4,2025-12-10,2026-04-03,No,Low,High,Intermediate,Enrolled,193,43,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300126,BADGE3126,2016-02-28,,,Yes,2017-03-20,116,Associate,Master's
E300127,Patricia,,Jones,Patricia,patricia.jones@financecorp.com,(262) 743-5390,(701) 864-2318,1983-04-29,26,Female,White,Not Hispanic,Not a Veteran,No,Married,2020-08-27,2020-08-27,5,66,Active,Full-time,Senior Financial Analyst,FIN3281,Finance,Investment Banking,Senior,IC5,80455,38.68,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-524,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300014,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Meets Expectations,2,2025-05-17,2026-06-07,No,Low,Low,Advanced,Enrolled,75,47,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300127,BADGE3127,2020-08-27,,,Yes,2023-02-09,64,Analyst,Master's
E300128,Michael,C,Smith,Michael,michael.smith@financecorp.com,(975) 359-4891,(619) 707-9667,1982-05-11,49,Female,Asian,Not Hispanic,Not a Veteran,No,Single,2017-10-04,2017-10-04,8,101,Active,Full-time,Credit Analyst,FIN2386,Finance,Investment Banking,Credit,IC4,77518,37.27,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-415,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300008,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Exceeds Expectations,4,2025-04-24,2026-03-27,Yes,Medium,Low,Expert,Enrolled,74,71,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300128,BADGE3128,2017-10-04,,,Yes,2020-06-17,36,Analyst,PhD
E300129,Linda,J,Anderson,Linda,linda.anderson@financecorp.com,(813) 629-3842,(903) 819-2081,1982-09-20,51,Male,Black,Hispanic,Not a Veteran,No,Married,2025-02-01,2025-02-01,1,12,Active,Full-time,Controller,FIN4171,Finance,Accounting,Controller,IC5,76226,36.65,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-528,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300006,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Needs Improvement,5,2025-07-04,2026-03-18,Yes,Low,High,Expert,Enrolled,159,59,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300129,BADGE3129,2025-02-01,,,Yes,,7,,Master's
E300130,John,,Brown,John,john.brown@financecorp.com,(320) 486-6199,(752) 905-7620,1990-06-14,29,Male,White,Hispanic,Not a Veteran,No,Married,2016-11-12,2016-11-12,9,112,Active,Full-time,Audit Manager,FIN9150,Finance,Accounting,Audit,IC3,77419,37.22,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-488,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300016,Richard Thompson,richard.thompson@financecorp.com,2,8,3,,Meets Expectations,5,2025-06-21,2026-07-07,Yes,Low,High,Advanced,Enrolled,197,63,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300130,BADGE3130,2016-11-12,,,Yes,2019-12-14,112,Associate,Master's
E300131,Mary,,Davis,Mary,mary.davis@financecorp.com,(629) 377-5034,(956) 266-5323,1979-04-13,37,Male,Hispanic,Hispanic,Not a Veteran,No,Single,2020-03-06,2020-03-06,5,72,Active,Full-time,Credit Analyst,FIN1458,Finance,Investment Banking,Credit,IC3,105856,50.89,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-325,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Needs Improvement,4,2025-11-27,2026-04-23,Yes,Medium,Medium,Expert,Enrolled,174,75,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300131,BADGE3131,2020-03-06,,,Yes,2022-02-12,51,Associate,Bachelor's
E300132,James,,Smith,James,james.smith@financecorp.com,(985) 626-4424,(303) 263-5944,2001-02-28,46,Male,White,Hispanic,Not a Veteran,No,Married,2021-06-08,2021-06-08,4,57,Active,Full-time,Investment Banker,FIN3970,Finance,Investment Banking,Investment,IC4,134168,64.5,Biweekly,Salary,G8,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-581,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Needs Improvement,4,2025-02-14,2026-06-03,No,Low,High,Expert,Enrolled,93,75,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300132,BADGE3132,2021-06-08,,,Yes,2024-09-06,43,Analyst,MBA
E300133,Michael,J,Miller,Michael,michael.miller@financecorp.com,(800) 535-8507,(987) 967-6931,1986-09-26,41,Female,Black,Not Hispanic,Not a Veteran,No,Single,2017-10-30,2017-10-30,8,100,Active,Full-time,Controller,FIN8042,Finance,Accounting,Controller,IC3,68509,32.94,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-562,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Meets Expectations,4,2025-09-07,2026-04-08,Yes,Medium,High,Expert,Enrolled,178,66,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300133,BADGE3133,2017-10-30,,,Yes,2019-08-04,96,Analyst,Bachelor's
E300134,John,,Thomas,John,john.thomas@financecorp.com,(393) 582-3659,(383) 329-8231,1995-12-01,42,Female,Black,Not Hispanic,Not a Veteran,No,Married,2021-05-25,2021-05-25,4,57,Active,Full-time,Quantitative Analyst,FIN2989,Finance,Investment Banking,Quantitative,M2,68469,32.92,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-314,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300021,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Needs Improvement,5,2025-08-21,2026-07-19,Yes,Low,High,Intermediate,Enrolled,111,63,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300134,BADGE3134,2021-05-25,,,Yes,2023-05-13,35,Analyst,MBA
E300135,Linda,,Johnson,Linda,linda.johnson@financecorp.com,(882) 686-7417,(769) 692-1550,1982-07-28,46,Male,White,Not Hispanic,Not a Veteran,No,Married,2024-05-04,2024-05-04,1,21,Active,Full-time,Accountant,FIN8534,Finance,Accounting,Accountant,E1,96322,46.31,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-550,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300025,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,2,2025-10-08,2026-03-29,Yes,High,Medium,Advanced,Enrolled,104,47,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300135,BADGE3135,2024-05-04,,,Yes,,8,,Master's
E300136,Robert,B,Miller,Robert,robert.miller@financecorp.com,(665) 330-5922,(424) 306-6566,1997-04-11,30,Female,Hispanic,Not Hispanic,Not a Veteran,No,Divorced,2017-04-13,2017-04-13,8,107,Active,Full-time,Risk Analyst,FIN4185,Finance,Investment Banking,Risk,IC1,80050,38.49,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-823,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300009,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,2,2025-09-30,2026-06-04,Yes,Low,Medium,Expert,Enrolled,67,31,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300136,BADGE3136,2017-04-13,,,Yes,2018-07-23,81,Associate,MBA
